 vin_diff               vin_cm                 v(INP)                 v(INN)                 vout                   idd                   
-1.980499999999985e-02  1.650000000000000e+00  1.640097500000000e+00  1.659902500000000e+00  2.330201676308796e-07  1.997078796594476e-05 
-1.980399999999971e-02  1.650000000000000e+00  1.640098000000000e+00  1.659902000000000e+00  2.330201593692107e-07  1.997078783542762e-05 
-1.980300000000002e-02  1.650000000000000e+00  1.640098500000000e+00  1.659901500000000e+00  2.330201510665656e-07  1.997078813851698e-05 
-1.980199999999988e-02  1.650000000000000e+00  1.640099000000000e+00  1.659901000000000e+00  2.330201428011613e-07  1.997078802118857e-05 
-1.980099999999974e-02  1.650000000000000e+00  1.640099500000000e+00  1.659900500000000e+00  2.330201345235489e-07  1.997078761508993e-05 
-1.979999999999960e-02  1.650000000000000e+00  1.640100000000000e+00  1.659900000000000e+00  2.330201262938424e-07  1.997078737088670e-05 
-1.979899999999990e-02  1.650000000000000e+00  1.640100500000000e+00  1.659899500000000e+00  2.330201179889355e-07  1.997078775128925e-05 
-1.979799999999976e-02  1.650000000000000e+00  1.640101000000000e+00  1.659899000000000e+00  2.330201097323088e-07  1.997078768556059e-05 
-1.979699999999962e-02  1.650000000000000e+00  1.640101500000000e+00  1.659898500000000e+00  2.330201014610582e-07  1.997078767465321e-05 
-1.979599999999992e-02  1.650000000000000e+00  1.640102000000000e+00  1.659898000000000e+00  2.330200932017194e-07  1.997078754549633e-05 
-1.979499999999978e-02  1.650000000000000e+00  1.640102500000000e+00  1.659897500000000e+00  2.330200849139696e-07  1.997078798205897e-05 
-1.979399999999965e-02  1.650000000000000e+00  1.640103000000000e+00  1.659897000000000e+00  2.330200766703731e-07  1.997078753297903e-05 
-1.979299999999995e-02  1.650000000000000e+00  1.640103500000000e+00  1.659896500000000e+00  2.330200684122548e-07  1.997078787701119e-05 
-1.979199999999981e-02  1.650000000000000e+00  1.640104000000000e+00  1.659896000000000e+00  2.330200601359961e-07  1.997078782515795e-05 
-1.979099999999967e-02  1.650000000000000e+00  1.640104500000000e+00  1.659895500000000e+00  2.330200518841140e-07  1.997078770191609e-05 
-1.978999999999997e-02  1.650000000000000e+00  1.640105000000000e+00  1.659895000000000e+00  2.330200436308637e-07  1.997078781332511e-05 
-1.978899999999983e-02  1.650000000000000e+00  1.640105500000000e+00  1.659894500000000e+00  2.330200353558781e-07  1.997078762596008e-05 
-1.978799999999969e-02  1.650000000000000e+00  1.640106000000000e+00  1.659894000000000e+00  2.330200271127615e-07  1.997078746770473e-05 
-1.978700000000000e-02  1.650000000000000e+00  1.640106500000000e+00  1.659893500000000e+00  2.330200188402477e-07  1.997078757843395e-05 
-1.978599999999986e-02  1.650000000000000e+00  1.640107000000000e+00  1.659893000000000e+00  2.330200105931844e-07  1.997078720666828e-05 
-1.978499999999972e-02  1.650000000000000e+00  1.640107500000000e+00  1.659892500000000e+00  2.330200023358819e-07  1.997078743836280e-05 
-1.978399999999958e-02  1.650000000000000e+00  1.640108000000000e+00  1.659892000000000e+00  2.330199940845181e-07  1.997078734286086e-05 
-1.978299999999988e-02  1.650000000000000e+00  1.640108500000000e+00  1.659891500000000e+00  2.330199858345269e-07  1.997078741790005e-05 
-1.978199999999974e-02  1.650000000000000e+00  1.640109000000000e+00  1.659891000000000e+00  2.330199775897926e-07  1.997078739446984e-05 
-1.978099999999960e-02  1.650000000000000e+00  1.640109500000000e+00  1.659890500000000e+00  2.330199693395076e-07  1.997078740538430e-05 
-1.977999999999991e-02  1.650000000000000e+00  1.640110000000000e+00  1.659890000000000e+00  2.330199610774797e-07  1.997078734034166e-05 
-1.977899999999977e-02  1.650000000000000e+00  1.640110500000000e+00  1.659889500000000e+00  2.330199528413972e-07  1.997078724551429e-05 
-1.977799999999963e-02  1.650000000000000e+00  1.640111000000000e+00  1.659889000000000e+00  2.330199445973634e-07  1.997078729805030e-05 
-1.977699999999993e-02  1.650000000000000e+00  1.640111500000000e+00  1.659888500000000e+00  2.330199363445452e-07  1.997078753837363e-05 
-1.977599999999979e-02  1.650000000000000e+00  1.640112000000000e+00  1.659888000000000e+00  2.330199281042902e-07  1.997078776938010e-05 
-1.977499999999965e-02  1.650000000000000e+00  1.640112500000000e+00  1.659887500000000e+00  2.330199198440544e-07  1.997078751925597e-05 
-1.977399999999996e-02  1.650000000000000e+00  1.640113000000000e+00  1.659887000000000e+00  2.330199116235997e-07  1.997078745285791e-05 
-1.977299999999982e-02  1.650000000000000e+00  1.640113500000000e+00  1.659886500000000e+00  2.330199033597759e-07  1.997078738646020e-05 
-1.977199999999968e-02  1.650000000000000e+00  1.640114000000000e+00  1.659886000000000e+00  2.330198951288293e-07  1.997078753220811e-05 
-1.977099999999998e-02  1.650000000000000e+00  1.640114500000000e+00  1.659885500000000e+00  2.330198868955489e-07  1.997078716839501e-05 
-1.976999999999984e-02  1.650000000000000e+00  1.640115000000000e+00  1.659885000000000e+00  2.330198786839038e-07  1.997078718590750e-05 
-1.976899999999970e-02  1.650000000000000e+00  1.640115500000000e+00  1.659884500000000e+00  2.330198704198664e-07  1.997078710631726e-05 
-1.976799999999956e-02  1.650000000000000e+00  1.640116000000000e+00  1.659884000000000e+00  2.330198621976258e-07  1.997078712517703e-05 
-1.976699999999987e-02  1.650000000000000e+00  1.640116500000000e+00  1.659883500000000e+00  2.330198539752806e-07  1.997078724977897e-05 
-1.976599999999973e-02  1.650000000000000e+00  1.640117000000000e+00  1.659883000000000e+00  2.330198457335445e-07  1.997078755286468e-05 
-1.976499999999959e-02  1.650000000000000e+00  1.640117500000000e+00  1.659882500000000e+00  2.330198374927527e-07  1.997078720291474e-05 
-1.976399999999989e-02  1.650000000000000e+00  1.640118000000000e+00  1.659882000000000e+00  2.330198292681393e-07  1.997078701623873e-05 
-1.976299999999975e-02  1.650000000000000e+00  1.640118500000000e+00  1.659881500000000e+00  2.330198210162588e-07  1.997078723997549e-05 
-1.976199999999961e-02  1.650000000000000e+00  1.640119000000000e+00  1.659881000000000e+00  2.330198128176819e-07  1.997078701031910e-05 
-1.976099999999992e-02  1.650000000000000e+00  1.640119500000000e+00  1.659880500000000e+00  2.330198045737210e-07  1.997078753942603e-05 
-1.975999999999978e-02  1.650000000000000e+00  1.640120000000000e+00  1.659880000000000e+00  2.330197963363680e-07  1.997078736660389e-05 
-1.975899999999964e-02  1.650000000000000e+00  1.640120500000000e+00  1.659879500000000e+00  2.330197881230546e-07  1.997078702462112e-05 
-1.975799999999994e-02  1.650000000000000e+00  1.640121000000000e+00  1.659879000000000e+00  2.330197799101542e-07  1.997078724040682e-05 
-1.975699999999980e-02  1.650000000000000e+00  1.640121500000000e+00  1.659878500000000e+00  2.330197717007079e-07  1.997078704052860e-05 
-1.975599999999966e-02  1.650000000000000e+00  1.640122000000000e+00  1.659878000000000e+00  2.330197634601476e-07  1.997078707986318e-05 
-1.975499999999997e-02  1.650000000000000e+00  1.640122500000000e+00  1.659877500000000e+00  2.330197552345617e-07  1.997078706370784e-05 
-1.975399999999983e-02  1.650000000000000e+00  1.640123000000000e+00  1.659877000000000e+00  2.330197470374994e-07  1.997078701049965e-05 
-1.975299999999969e-02  1.650000000000000e+00  1.640123500000000e+00  1.659876500000000e+00  2.330197387928452e-07  1.997078701549810e-05 
-1.975199999999955e-02  1.650000000000000e+00  1.640124000000000e+00  1.659876000000000e+00  2.330197305850852e-07  1.997078702048522e-05 
-1.975099999999985e-02  1.650000000000000e+00  1.640124500000000e+00  1.659875500000000e+00  2.330197223822927e-07  1.997078723762517e-05 
-1.974999999999971e-02  1.650000000000000e+00  1.640125000000000e+00  1.659875000000000e+00  2.330197141692566e-07  1.997078727104126e-05 
-1.974899999999957e-02  1.650000000000000e+00  1.640125500000000e+00  1.659874500000000e+00  2.330197059346966e-07  1.997078732492171e-05 
-1.974799999999988e-02  1.650000000000000e+00  1.640126000000000e+00  1.659874000000000e+00  2.330196977324505e-07  1.997078740130787e-05 
-1.974699999999974e-02  1.650000000000000e+00  1.640126500000000e+00  1.659873500000000e+00  2.330196894987577e-07  1.997078742017193e-05 
-1.974599999999960e-02  1.650000000000000e+00  1.640127000000000e+00  1.659873000000000e+00  2.330196812969835e-07  1.997078747405448e-05 
-1.974499999999990e-02  1.650000000000000e+00  1.640127500000000e+00  1.659872500000000e+00  2.330196730925731e-07  1.997078740833220e-05 
-1.974399999999976e-02  1.650000000000000e+00  1.640128000000000e+00  1.659872000000000e+00  2.330196648576102e-07  1.997078762546831e-05 
-1.974299999999962e-02  1.650000000000000e+00  1.640128500000000e+00  1.659871500000000e+00  2.330196566630753e-07  1.997078739648782e-05 
-1.974199999999993e-02  1.650000000000000e+00  1.640129000000000e+00  1.659871000000000e+00  2.330196484703227e-07  1.997078754155855e-05 
-1.974099999999979e-02  1.650000000000000e+00  1.640129500000000e+00  1.659870500000000e+00  2.330196402282726e-07  1.997078737010056e-05 
-1.973999999999965e-02  1.650000000000000e+00  1.640130000000000e+00  1.659870000000000e+00  2.330196320772187e-07  1.997078731029031e-05 
-1.973899999999995e-02  1.650000000000000e+00  1.640130500000000e+00  1.659869500000000e+00  2.330196238307211e-07  1.997078719568099e-05 
-1.973799999999981e-02  1.650000000000000e+00  1.640131000000000e+00  1.659869000000000e+00  2.330196156633907e-07  1.997078721318422e-05 
-1.973699999999967e-02  1.650000000000000e+00  1.640131500000000e+00  1.659868500000000e+00  2.330196074567772e-07  1.997078742965270e-05 
-1.973599999999953e-02  1.650000000000000e+00  1.640132000000000e+00  1.659868000000000e+00  2.330195992324824e-07  1.997078751263287e-05 
-1.973499999999984e-02  1.650000000000000e+00  1.640132500000000e+00  1.659867500000000e+00  2.330195910499865e-07  1.997078736096135e-05 
-1.973399999999970e-02  1.650000000000000e+00  1.640133000000000e+00  1.659867000000000e+00  2.330195828608504e-07  1.997078730184039e-05 
-1.973299999999956e-02  1.650000000000000e+00  1.640133500000000e+00  1.659866500000000e+00  2.330195746681184e-07  1.997078752625116e-05 
-1.973199999999986e-02  1.650000000000000e+00  1.640134000000000e+00  1.659866000000000e+00  2.330195664792250e-07  1.997078726157204e-05 
-1.973099999999972e-02  1.650000000000000e+00  1.640134500000000e+00  1.659865500000000e+00  2.330195582571167e-07  1.997078709603505e-05 
-1.972999999999958e-02  1.650000000000000e+00  1.640135000000000e+00  1.659865000000000e+00  2.330195500526326e-07  1.997078703622599e-05 
-1.972899999999989e-02  1.650000000000000e+00  1.640135500000000e+00  1.659864500000000e+00  2.330195418636552e-07  1.997078697050506e-05 
-1.972799999999975e-02  1.650000000000000e+00  1.640136000000000e+00  1.659864000000000e+00  2.330195336881303e-07  1.997078698209079e-05 
-1.972699999999961e-02  1.650000000000000e+00  1.640136500000000e+00  1.659863500000000e+00  2.330195254955471e-07  1.997078675311270e-05 
-1.972599999999991e-02  1.650000000000000e+00  1.640137000000000e+00  1.659863000000000e+00  2.330195173132901e-07  1.997078704823913e-05 
-1.972499999999977e-02  1.650000000000000e+00  1.640137500000000e+00  1.659862500000000e+00  2.330195091369174e-07  1.997078682585285e-05 
-1.972399999999963e-02  1.650000000000000e+00  1.640138000000000e+00  1.659862000000000e+00  2.330195009257269e-07  1.997078702184823e-05 
-1.972299999999994e-02  1.650000000000000e+00  1.640138500000000e+00  1.659861500000000e+00  2.330194927343332e-07  1.997078685038263e-05 
-1.972199999999980e-02  1.650000000000000e+00  1.640139000000000e+00  1.659861000000000e+00  2.330194845447023e-07  1.997078678330309e-05 
-1.972099999999966e-02  1.650000000000000e+00  1.640139500000000e+00  1.659860500000000e+00  2.330194763980631e-07  1.997078667461108e-05 
-1.971999999999952e-02  1.650000000000000e+00  1.640140000000000e+00  1.659860000000000e+00  2.330194682183774e-07  1.997078696906000e-05 
-1.971899999999982e-02  1.650000000000000e+00  1.640140500000000e+00  1.659859500000000e+00  2.330194600282990e-07  1.997078690265768e-05 
-1.971799999999968e-02  1.650000000000000e+00  1.640141000000000e+00  1.659859000000000e+00  2.330194518216293e-07  1.997078708477869e-05 
-1.971699999999954e-02  1.650000000000000e+00  1.640141500000000e+00  1.659858500000000e+00  2.330194436397066e-07  1.997078706201967e-05 
-1.971599999999984e-02  1.650000000000000e+00  1.640142000000000e+00  1.659858000000000e+00  2.330194354824406e-07  1.997078671867007e-05 
-1.971499999999970e-02  1.650000000000000e+00  1.640142500000000e+00  1.659857500000000e+00  2.330194273087665e-07  1.997078709179897e-05 
-1.971399999999957e-02  1.650000000000000e+00  1.640143000000000e+00  1.659857000000000e+00  2.330194191334717e-07  1.997078699036794e-05 
-1.971299999999987e-02  1.650000000000000e+00  1.640143500000000e+00  1.659856500000000e+00  2.330194109785958e-07  1.997078690214295e-05 
-1.971199999999973e-02  1.650000000000000e+00  1.640144000000000e+00  1.659856000000000e+00  2.330194027844471e-07  1.997078653173275e-05 
-1.971099999999959e-02  1.650000000000000e+00  1.640144500000000e+00  1.659855500000000e+00  2.330193945960638e-07  1.997078681298434e-05 
-1.970999999999989e-02  1.650000000000000e+00  1.640145000000000e+00  1.659855000000000e+00  2.330193864268650e-07  1.997078648418432e-05 
-1.970899999999975e-02  1.650000000000000e+00  1.640145500000000e+00  1.659854500000000e+00  2.330193782859153e-07  1.997078677272172e-05 
-1.970799999999961e-02  1.650000000000000e+00  1.640146000000000e+00  1.659854000000000e+00  2.330193701285087e-07  1.997078671291063e-05 
-1.970699999999992e-02  1.650000000000000e+00  1.640146500000000e+00  1.659853500000000e+00  2.330193619320316e-07  1.997078676019857e-05 
-1.970599999999978e-02  1.650000000000000e+00  1.640147000000000e+00  1.659853000000000e+00  2.330193537681261e-07  1.997078683657687e-05 
-1.970499999999964e-02  1.650000000000000e+00  1.640147500000000e+00  1.659852500000000e+00  2.330193456119922e-07  1.997078684816010e-05 
-1.970399999999950e-02  1.650000000000000e+00  1.640148000000000e+00  1.659852000000000e+00  2.330193374137250e-07  1.997078679630873e-05 
-1.970299999999980e-02  1.650000000000000e+00  1.640148500000000e+00  1.659851500000000e+00  2.330193292686642e-07  1.997078683631538e-05 
-1.970199999999966e-02  1.650000000000000e+00  1.640149000000000e+00  1.659851000000000e+00  2.330193210990450e-07  1.997078680628630e-05 
-1.970099999999952e-02  1.650000000000000e+00  1.640149500000000e+00  1.659850500000000e+00  2.330193129483094e-07  1.997078663414306e-05 
-1.969999999999983e-02  1.650000000000000e+00  1.640150000000000e+00  1.659850000000000e+00  2.330193047733718e-07  1.997078689357502e-05 
-1.969899999999969e-02  1.650000000000000e+00  1.640150500000000e+00  1.659849500000000e+00  2.330192966211031e-07  1.997078696200932e-05 
-1.969799999999955e-02  1.650000000000000e+00  1.640151000000000e+00  1.659849000000000e+00  2.330192884680437e-07  1.997078686058180e-05 
-1.969699999999985e-02  1.650000000000000e+00  1.640151500000000e+00  1.659848500000000e+00  2.330192803191734e-07  1.997078710546535e-05 
-1.969599999999971e-02  1.650000000000000e+00  1.640152000000000e+00  1.659848000000000e+00  2.330192721661078e-07  1.997078645150702e-05 
-1.969499999999957e-02  1.650000000000000e+00  1.640152500000000e+00  1.659847500000000e+00  2.330192640220353e-07  1.997078670366498e-05 
-1.969399999999988e-02  1.650000000000000e+00  1.640153000000000e+00  1.659847000000000e+00  2.330192558465078e-07  1.997078635439490e-05 
-1.969299999999974e-02  1.650000000000000e+00  1.640153500000000e+00  1.659846500000000e+00  2.330192476996429e-07  1.997078681937844e-05 
-1.969199999999960e-02  1.650000000000000e+00  1.640154000000000e+00  1.659846000000000e+00  2.330192395444575e-07  1.997078673977351e-05 
-1.969099999999990e-02  1.650000000000000e+00  1.640154500000000e+00  1.659845500000000e+00  2.330192314071005e-07  1.997078679297555e-05 
-1.968999999999976e-02  1.650000000000000e+00  1.640155000000000e+00  1.659845000000000e+00  2.330192232414383e-07  1.997078645098735e-05 
-1.968899999999962e-02  1.650000000000000e+00  1.640155500000000e+00  1.659844500000000e+00  2.330192150927804e-07  1.997078680227879e-05 
-1.968799999999948e-02  1.650000000000000e+00  1.640156000000000e+00  1.659844000000000e+00  2.330192069650037e-07  1.997078643913690e-05 
-1.968699999999979e-02  1.650000000000000e+00  1.640156500000000e+00  1.659843500000000e+00  2.330191988068711e-07  1.997078677723436e-05 
-1.968599999999965e-02  1.650000000000000e+00  1.640157000000000e+00  1.659843000000000e+00  2.330191906819834e-07  1.997078657531458e-05 
-1.968499999999951e-02  1.650000000000000e+00  1.640157500000000e+00  1.659842500000000e+00  2.330191825428605e-07  1.997078655256477e-05 
-1.968399999999981e-02  1.650000000000000e+00  1.640158000000000e+00  1.659842000000000e+00  2.330191744054771e-07  1.997078653572338e-05 
-1.968299999999967e-02  1.650000000000000e+00  1.640158500000000e+00  1.659841500000000e+00  2.330191662524147e-07  1.997078634835910e-05 
-1.968199999999953e-02  1.650000000000000e+00  1.640159000000000e+00  1.659841000000000e+00  2.330191581223292e-07  1.997078616894805e-05 
-1.968099999999984e-02  1.650000000000000e+00  1.640159500000000e+00  1.659840500000000e+00  2.330191499740553e-07  1.997078647202182e-05 
-1.967999999999970e-02  1.650000000000000e+00  1.640160000000000e+00  1.659840000000000e+00  2.330191418396437e-07  1.997078634217124e-05 
-1.967899999999956e-02  1.650000000000000e+00  1.640160500000000e+00  1.659839500000000e+00  2.330191336762012e-07  1.997078635443570e-05 
-1.967799999999986e-02  1.650000000000000e+00  1.640161000000000e+00  1.659839000000000e+00  2.330191255500595e-07  1.997078652927439e-05 
