Corner,Process,Environment,AVDD_V,Temperature_C,Electrode,Parameter,Unit,Value
NOMVHTL,NOM,VHTL,3.6,-40,BAL,"INA PSRR+ @ 150 Hz",dB,200.745
NOMVHTL,NOM,VHTL,3.6,-40,BAL,"INA PSRR- @ 60 Hz",dB,223.240
NOMVHTL,NOM,VHTL,3.6,-40,BAL,"INA PSRR- @ 150 Hz",dB,223.241
NOMVHTL,NOM,VHTL,3.6,-40,BAL,"Input-referred noise 0.05-150 Hz",uVrms,2.536
NOMVHTL,NOM,VHTL,3.6,-40,BAL,"THD @ 60 Hz, 5 mVpp",%,2.688e-05
NOMVHTL,NOM,VHTL,3.6,-40,BAL,"RLD gain",V/V,4.999
NOMVHTL,NOM,VHTL,3.6,-40,BAL,"RLD -3 dB bandwidth",Hz,163.975
NOMVHTL,NOM,VHTL,3.6,-40,BAL,"RLD phase margin",deg,65.790
NOMVHTL,NOM,VHTL,3.6,-40,BAL,"Input CM suppression @ 60 Hz",dB,37.133
NOMVHTL,NOM,VHTL,3.6,-40,BAL,"Input CM suppression @ 150 Hz",dB,27.320
NOMVHTH,NOM,VHTH,3.6,125,BAL,"AVDD",V,3.600
NOMVHTH,NOM,VHTH,3.6,125,BAL,"Temperature",C,125.000
NOMVHTH,NOM,VHTH,3.6,125,BAL,"S1 target gain",V/V,60.000
NOMVHTH,NOM,VHTH,3.6,125,BAL,"S2 target gain",V/V,4.000
NOMVHTH,NOM,VHTH,3.6,125,BAL,"INA target gain",V/V,240.000
NOMVHTH,NOM,VHTH,3.6,125,BAL,"Total current",mA,4.559
NOMVHTH,NOM,VHTH,3.6,125,BAL,"Total power",mW,16.414
NOMVHTH,NOM,VHTH,3.6,125,BAL,"Output CM error",mV,10.560
NOMVHTH,NOM,VHTH,3.6,125,BAL,"Input-referred offset",uV,0.000
NOMVHTH,NOM,VHTH,3.6,125,BAL,"S1 gain",V/V,60.020
NOMVHTH,NOM,VHTH,3.6,125,BAL,"S1 gain dB",dB,35.566
NOMVHTH,NOM,VHTH,3.6,125,BAL,"S1 gain error",%,0.034
NOMVHTH,NOM,VHTH,3.6,125,BAL,"S1 -3 dB bandwidth",kHz,230.465
NOMVHTH,NOM,VHTH,3.6,125,BAL,"S2 gain",V/V,4.001
NOMVHTH,NOM,VHTH,3.6,125,BAL,"S2 gain dB",dB,12.043
NOMVHTH,NOM,VHTH,3.6,125,BAL,"S2 gain error",%,0.020
NOMVHTH,NOM,VHTH,3.6,125,BAL,"S2 -3 dB bandwidth",MHz,2.372
NOMVHTH,NOM,VHTH,3.6,125,BAL,"INA gain",V/V,240.129
NOMVHTH,NOM,VHTH,3.6,125,BAL,"INA gain dB",dB,47.609
NOMVHTH,NOM,VHTH,3.6,125,BAL,"INA gain error",%,0.054
NOMVHTH,NOM,VHTH,3.6,125,BAL,"Gain flatness 0.05-150 Hz",dB,1.847e-06
NOMVHTH,NOM,VHTH,3.6,125,BAL,"INA -3 dB bandwidth",kHz,228.350
NOMVHTH,NOM,VHTH,3.6,125,BAL,"Input range low",mV,-13.150
NOMVHTH,NOM,VHTH,3.6,125,BAL,"Input range high",mV,13.150
NOMVHTH,NOM,VHTH,3.6,125,BAL,"Output range low",V,-3.156
NOMVHTH,NOM,VHTH,3.6,125,BAL,"Output range high",V,3.156
NOMVHTH,NOM,VHTH,3.6,125,BAL,"INA CMRR @ 60 Hz",dB,235.517
NOMVHTH,NOM,VHTH,3.6,125,BAL,"INA CMRR @ 150 Hz",dB,235.775
NOMVHTH,NOM,VHTH,3.6,125,BAL,"INA PSRR+ @ 60 Hz",dB,201.868
NOMVHTH,NOM,VHTH,3.6,125,BAL,"INA PSRR+ @ 150 Hz",dB,201.869
NOMVHTH,NOM,VHTH,3.6,125,BAL,"INA PSRR- @ 60 Hz",dB,240.314
NOMVHTH,NOM,VHTH,3.6,125,BAL,"INA PSRR- @ 150 Hz",dB,239.761
NOMVHTH,NOM,VHTH,3.6,125,BAL,"Input-referred noise 0.05-150 Hz",uVrms,2.964
NOMVHTH,NOM,VHTH,3.6,125,BAL,"THD @ 60 Hz, 5 mVpp",%,3.221e-05
NOMVHTH,NOM,VHTH,3.6,125,BAL,"RLD gain",V/V,4.999
NOMVHTH,NOM,VHTH,3.6,125,BAL,"RLD -3 dB bandwidth",Hz,205.957
NOMVHTH,NOM,VHTH,3.6,125,BAL,"RLD phase margin",deg,62.130
NOMVHTH,NOM,VHTH,3.6,125,BAL,"Input CM suppression @ 60 Hz",dB,37.327
NOMVHTH,NOM,VHTH,3.6,125,BAL,"Input CM suppression @ 150 Hz",dB,28.144
FFNOMNOM,FF,NOMNOM,3.3,27,BAL,"AVDD",V,3.300
FFNOMNOM,FF,NOMNOM,3.3,27,BAL,"Temperature",C,27.000
FFNOMNOM,FF,NOMNOM,3.3,27,BAL,"S1 target gain",V/V,60.000
FFNOMNOM,FF,NOMNOM,3.3,27,BAL,"S2 target gain",V/V,4.000
FFNOMNOM,FF,NOMNOM,3.3,27,BAL,"INA target gain",V/V,240.000
FFNOMNOM,FF,NOMNOM,3.3,27,BAL,"Total current",mA,4.090
FFNOMNOM,FF,NOMNOM,3.3,27,BAL,"Total power",mW,13.496
FFNOMNOM,FF,NOMNOM,3.3,27,BAL,"Output CM error",mV,-2.238
FFNOMNOM,FF,NOMNOM,3.3,27,BAL,"Input-referred offset",uV,0.000
FFNOMNOM,FF,NOMNOM,3.3,27,BAL,"S1 gain",V/V,60.010
FFNOMNOM,FF,NOMNOM,3.3,27,BAL,"S1 gain dB",dB,35.564
FFNOMNOM,FF,NOMNOM,3.3,27,BAL,"S1 gain error",%,0.016
FFNOMNOM,FF,NOMNOM,3.3,27,BAL,"S1 -3 dB bandwidth",kHz,277.685
FFNOMNOM,FF,NOMNOM,3.3,27,BAL,"S2 gain",V/V,4.000
FFNOMNOM,FF,NOMNOM,3.3,27,BAL,"S2 gain dB",dB,12.041
FFNOMNOM,FF,NOMNOM,3.3,27,BAL,"S2 gain error",%,0.003
FFNOMNOM,FF,NOMNOM,3.3,27,BAL,"S2 -3 dB bandwidth",MHz,2.812
FFNOMNOM,FF,NOMNOM,3.3,27,BAL,"INA gain",V/V,240.045
FFNOMNOM,FF,NOMNOM,3.3,27,BAL,"INA gain dB",dB,47.606
FFNOMNOM,FF,NOMNOM,3.3,27,BAL,"INA gain error",%,0.019
FFNOMNOM,FF,NOMNOM,3.3,27,BAL,"Gain flatness 0.05-150 Hz",dB,1.273e-06
FFNOMNOM,FF,NOMNOM,3.3,27,BAL,"INA -3 dB bandwidth",kHz,275.053
FFNOMNOM,FF,NOMNOM,3.3,27,BAL,"Input range low",mV,-12.400
FFNOMNOM,FF,NOMNOM,3.3,27,BAL,"Input range high",mV,12.400
FFNOMNOM,FF,NOMNOM,3.3,27,BAL,"Output range low",V,-2.975
FFNOMNOM,FF,NOMNOM,3.3,27,BAL,"Output range high",V,2.975
FFNOMNOM,FF,NOMNOM,3.3,27,BAL,"INA CMRR @ 60 Hz",dB,221.887
FFNOMNOM,FF,NOMNOM,3.3,27,BAL,"INA CMRR @ 150 Hz",dB,221.963
FFNOMNOM,FF,NOMNOM,3.3,27,BAL,"INA PSRR+ @ 60 Hz",dB,202.357
FFNOMNOM,FF,NOMNOM,3.3,27,BAL,"INA PSRR+ @ 150 Hz",dB,202.359
FFNOMNOM,FF,NOMNOM,3.3,27,BAL,"INA PSRR- @ 60 Hz",dB,218.827
FFNOMNOM,FF,NOMNOM,3.3,27,BAL,"INA PSRR- @ 150 Hz",dB,218.759
FFNOMNOM,FF,NOMNOM,3.3,27,BAL,"Input-referred noise 0.05-150 Hz",uVrms,2.561
FFNOMNOM,FF,NOMNOM,3.3,27,BAL,"THD @ 60 Hz, 5 mVpp",%,3.440e-05
FFNOMNOM,FF,NOMNOM,3.3,27,BAL,"RLD gain",V/V,4.999
FFNOMNOM,FF,NOMNOM,3.3,27,BAL,"RLD -3 dB bandwidth",Hz,182.780
FFNOMNOM,FF,NOMNOM,3.3,27,BAL,"RLD phase margin",deg,64.011
FFNOMNOM,FF,NOMNOM,3.3,27,BAL,"Input CM suppression @ 60 Hz",dB,37.235
FFNOMNOM,FF,NOMNOM,3.3,27,BAL,"Input CM suppression @ 150 Hz",dB,27.739
FFVLNOM,FF,VLNOM,3,27,BAL,"AVDD",V,3.000
FFVLNOM,FF,VLNOM,3,27,BAL,"Temperature",C,27.000
FFVLNOM,FF,VLNOM,3,27,BAL,"S1 target gain",V/V,60.000
FFVLNOM,FF,VLNOM,3,27,BAL,"S2 target gain",V/V,4.000
FFVLNOM,FF,VLNOM,3,27,BAL,"INA target gain",V/V,240.000
FFVLNOM,FF,VLNOM,3,27,BAL,"Total current",mA,4.008
FFVLNOM,FF,VLNOM,3,27,BAL,"Total power",mW,12.025
FFVLNOM,FF,VLNOM,3,27,BAL,"Output CM error",mV,-2.267
FFVLNOM,FF,VLNOM,3,27,BAL,"Input-referred offset",uV,0.000
FFVLNOM,FF,VLNOM,3,27,BAL,"S1 gain",V/V,60.002
FFVLNOM,FF,VLNOM,3,27,BAL,"S1 gain dB",dB,35.563
FFVLNOM,FF,VLNOM,3,27,BAL,"S1 gain error",%,0.004
FFVLNOM,FF,VLNOM,3,27,BAL,"S1 -3 dB bandwidth",kHz,273.681
FFVLNOM,FF,VLNOM,3,27,BAL,"S2 gain",V/V,4.000
FFVLNOM,FF,VLNOM,3,27,BAL,"S2 gain dB",dB,12.041
FFVLNOM,FF,VLNOM,3,27,BAL,"S2 gain error",%,0.001
FFVLNOM,FF,VLNOM,3,27,BAL,"S2 -3 dB bandwidth",MHz,2.776
FFVLNOM,FF,VLNOM,3,27,BAL,"INA gain",V/V,240.012
FFVLNOM,FF,VLNOM,3,27,BAL,"INA gain dB",dB,47.605
FFVLNOM,FF,VLNOM,3,27,BAL,"INA gain error",%,0.005
FFVLNOM,FF,VLNOM,3,27,BAL,"Gain flatness 0.05-150 Hz",dB,1.310e-06
FFVLNOM,FF,VLNOM,3,27,BAL,"INA -3 dB bandwidth",kHz,271.031
FFVLNOM,FF,VLNOM,3,27,BAL,"Input range low",mV,-11.150
FFVLNOM,FF,VLNOM,3,27,BAL,"Input range high",mV,11.150
FFVLNOM,FF,VLNOM,3,27,BAL,"Output range low",V,-2.675
FFVLNOM,FF,VLNOM,3,27,BAL,"Output range high",V,2.675
FFVLNOM,FF,VLNOM,3,27,BAL,"INA CMRR @ 60 Hz",dB,218.688
FFVLNOM,FF,VLNOM,3,27,BAL,"INA CMRR @ 150 Hz",dB,218.633
FFVLNOM,FF,VLNOM,3,27,BAL,"INA PSRR+ @ 60 Hz",dB,199.464
FFVLNOM,FF,VLNOM,3,27,BAL,"INA PSRR+ @ 150 Hz",dB,199.465
FFVLNOM,FF,VLNOM,3,27,BAL,"INA PSRR- @ 60 Hz",dB,213.894
FFVLNOM,FF,VLNOM,3,27,BAL,"INA PSRR- @ 150 Hz",dB,213.935
FFVLNOM,FF,VLNOM,3,27,BAL,"Input-referred noise 0.05-150 Hz",uVrms,2.561
FFVLNOM,FF,VLNOM,3,27,BAL,"THD @ 60 Hz, 5 mVpp",%,5.820e-05
FFVLNOM,FF,VLNOM,3,27,BAL,"RLD gain",V/V,4.999
FFVLNOM,FF,VLNOM,3,27,BAL,"RLD -3 dB bandwidth",Hz,182.772
FFVLNOM,FF,VLNOM,3,27,BAL,"RLD phase margin",deg,64.006
FFVLNOM,FF,VLNOM,3,27,BAL,"Input CM suppression @ 60 Hz",dB,37.231
FFVLNOM,FF,VLNOM,3,27,BAL,"Input CM suppression @ 150 Hz",dB,27.735
FFVHNOM,FF,VHNOM,3.6,27,BAL,"AVDD",V,3.600
FFVHNOM,FF,VHNOM,3.6,27,BAL,"Temperature",C,27.000
FFVHNOM,FF,VHNOM,3.6,27,BAL,"S1 target gain",V/V,60.000
FFVHNOM,FF,VHNOM,3.6,27,BAL,"S2 target gain",V/V,4.000
FFVHNOM,FF,VHNOM,3.6,27,BAL,"INA target gain",V/V,240.000
FFVHNOM,FF,VHNOM,3.6,27,BAL,"Total current",mA,4.160
FFVHNOM,FF,VHNOM,3.6,27,BAL,"Total power",mW,14.975
FFVHNOM,FF,VHNOM,3.6,27,BAL,"Output CM error",mV,-2.218
FFVHNOM,FF,VHNOM,3.6,27,BAL,"Input-referred offset",uV,0.000
FFVHNOM,FF,VHNOM,3.6,27,BAL,"S1 gain",V/V,60.015
FFVHNOM,FF,VHNOM,3.6,27,BAL,"S1 gain dB",dB,35.565
FFVHNOM,FF,VHNOM,3.6,27,BAL,"S1 gain error",%,0.026
FFVHNOM,FF,VHNOM,3.6,27,BAL,"S1 -3 dB bandwidth",kHz,280.927
FFVHNOM,FF,VHNOM,3.6,27,BAL,"S2 gain",V/V,4.000
FFVHNOM,FF,VHNOM,3.6,27,BAL,"S2 gain dB",dB,12.042
FFVHNOM,FF,VHNOM,3.6,27,BAL,"S2 gain error",%,0.004
FFVHNOM,FF,VHNOM,3.6,27,BAL,"S2 -3 dB bandwidth",MHz,2.842
FFVHNOM,FF,VHNOM,3.6,27,BAL,"INA gain",V/V,240.071
FFVHNOM,FF,VHNOM,3.6,27,BAL,"INA gain dB",dB,47.607
FFVHNOM,FF,VHNOM,3.6,27,BAL,"INA gain error",%,0.030
FFVHNOM,FF,VHNOM,3.6,27,BAL,"Gain flatness 0.05-150 Hz",dB,1.243e-06
FFVHNOM,FF,VHNOM,3.6,27,BAL,"INA -3 dB bandwidth",kHz,278.240
FFVHNOM,FF,VHNOM,3.6,27,BAL,"Input range low",mV,-13.600
FFVHNOM,FF,VHNOM,3.6,27,BAL,"Input range high",mV,13.600
FFVHNOM,FF,VHNOM,3.6,27,BAL,"Output range low",V,-3.264
FFVHNOM,FF,VHNOM,3.6,27,BAL,"Output range high",V,3.264
FFVHNOM,FF,VHNOM,3.6,27,BAL,"INA CMRR @ 60 Hz",dB,228.713
FFVHNOM,FF,VHNOM,3.6,27,BAL,"INA CMRR @ 150 Hz",dB,228.550
FFVHNOM,FF,VHNOM,3.6,27,BAL,"INA PSRR+ @ 60 Hz",dB,186.706
FFVHNOM,FF,VHNOM,3.6,27,BAL,"INA PSRR+ @ 150 Hz",dB,186.706
FFVHNOM,FF,VHNOM,3.6,27,BAL,"INA PSRR- @ 60 Hz",dB,224.796
FFVHNOM,FF,VHNOM,3.6,27,BAL,"INA PSRR- @ 150 Hz",dB,224.930
FFVHNOM,FF,VHNOM,3.6,27,BAL,"Input-referred noise 0.05-150 Hz",uVrms,2.562
FFVHNOM,FF,VHNOM,3.6,27,BAL,"THD @ 60 Hz, 5 mVpp",%,3.769e-05
FFVHNOM,FF,VHNOM,3.6,27,BAL,"RLD gain",V/V,4.999
FFVHNOM,FF,VHNOM,3.6,27,BAL,"RLD -3 dB bandwidth",Hz,182.787
FFVHNOM,FF,VHNOM,3.6,27,BAL,"RLD phase margin",deg,64.015
FFVHNOM,FF,VHNOM,3.6,27,BAL,"Input CM suppression @ 60 Hz",dB,37.238
FFVHNOM,FF,VHNOM,3.6,27,BAL,"Input CM suppression @ 150 Hz",dB,27.743
FFNOMTL,FF,NOMTL,3.3,-40,BAL,"AVDD",V,3.300
FFNOMTL,FF,NOMTL,3.3,-40,BAL,"Temperature",C,-40.000
FFNOMTL,FF,NOMTL,3.3,-40,BAL,"S1 target gain",V/V,60.000
FFNOMTL,FF,NOMTL,3.3,-40,BAL,"S2 target gain",V/V,4.000
FFNOMTL,FF,NOMTL,3.3,-40,BAL,"INA target gain",V/V,240.000
FFNOMTL,FF,NOMTL,3.3,-40,BAL,"Total current",mA,3.311
FFNOMTL,FF,NOMTL,3.3,-40,BAL,"Total power",mW,10.925
FFNOMTL,FF,NOMTL,3.3,-40,BAL,"Output CM error",mV,-9.338
FFNOMTL,FF,NOMTL,3.3,-40,BAL,"Input-referred offset",uV,-0.000
FFNOMTL,FF,NOMTL,3.3,-40,BAL,"S1 gain",V/V,59.986
FFNOMTL,FF,NOMTL,3.3,-40,BAL,"S1 gain dB",dB,35.561
FFNOMTL,FF,NOMTL,3.3,-40,BAL,"S1 gain error",%,-0.024
FFNOMTL,FF,NOMTL,3.3,-40,BAL,"S1 -3 dB bandwidth",kHz,290.076
FFNOMTL,FF,NOMTL,3.3,-40,BAL,"S2 gain",V/V,3.999
FFNOMTL,FF,NOMTL,3.3,-40,BAL,"S2 gain dB",dB,12.040
FFNOMTL,FF,NOMTL,3.3,-40,BAL,"S2 gain error",%,-0.014
FFNOMTL,FF,NOMTL,3.3,-40,BAL,"S2 -3 dB bandwidth",MHz,2.914
FFNOMTL,FF,NOMTL,3.3,-40,BAL,"INA gain",V/V,239.909
FFNOMTL,FF,NOMTL,3.3,-40,BAL,"INA gain dB",dB,47.601
FFNOMTL,FF,NOMTL,3.3,-40,BAL,"INA gain error",%,-0.038
FFNOMTL,FF,NOMTL,3.3,-40,BAL,"Gain flatness 0.05-150 Hz",dB,1.170e-06
FFNOMTL,FF,NOMTL,3.3,-40,BAL,"INA -3 dB bandwidth",kHz,287.232
FFNOMTL,FF,NOMTL,3.3,-40,BAL,"Input range low",mV,-12.700
FFNOMTL,FF,NOMTL,3.3,-40,BAL,"Input range high",mV,12.700
FFNOMTL,FF,NOMTL,3.3,-40,BAL,"Output range low",V,-3.046
FFNOMTL,FF,NOMTL,3.3,-40,BAL,"Output range high",V,3.046
FFNOMTL,FF,NOMTL,3.3,-40,BAL,"INA CMRR @ 60 Hz",dB,232.196
FFNOMTL,FF,NOMTL,3.3,-40,BAL,"INA CMRR @ 150 Hz",dB,232.199
FFNOMTL,FF,NOMTL,3.3,-40,BAL,"INA PSRR+ @ 60 Hz",dB,193.435
FFNOMTL,FF,NOMTL,3.3,-40,BAL,"INA PSRR+ @ 150 Hz",dB,193.435
FFNOMTL,FF,NOMTL,3.3,-40,BAL,"INA PSRR- @ 60 Hz",dB,228.853
FFNOMTL,FF,NOMTL,3.3,-40,BAL,"INA PSRR- @ 150 Hz",dB,228.851
FFNOMTL,FF,NOMTL,3.3,-40,BAL,"Input-referred noise 0.05-150 Hz",uVrms,2.425
FFNOMTL,FF,NOMTL,3.3,-40,BAL,"THD @ 60 Hz, 5 mVpp",%,3.857e-05
FFNOMTL,FF,NOMTL,3.3,-40,BAL,"RLD gain",V/V,4.999
FFNOMTL,FF,NOMTL,3.3,-40,BAL,"RLD -3 dB bandwidth",Hz,163.976
FFNOMTL,FF,NOMTL,3.3,-40,BAL,"RLD phase margin",deg,65.791
FFNOMTL,FF,NOMTL,3.3,-40,BAL,"Input CM suppression @ 60 Hz",dB,37.133
FFNOMTL,FF,NOMTL,3.3,-40,BAL,"Input CM suppression @ 150 Hz",dB,27.320
FFNOMTH,FF,NOMTH,3.3,125,BAL,"AVDD",V,3.300
FFNOMTH,FF,NOMTH,3.3,125,BAL,"Temperature",C,125.000
FFNOMTH,FF,NOMTH,3.3,125,BAL,"S1 target gain",V/V,60.000
FFNOMTH,FF,NOMTH,3.3,125,BAL,"S2 target gain",V/V,4.000
FFNOMTH,FF,NOMTH,3.3,125,BAL,"INA target gain",V/V,240.000
FFNOMTH,FF,NOMTH,3.3,125,BAL,"Total current",mA,4.744
FFNOMTH,FF,NOMTH,3.3,125,BAL,"Total power",mW,15.656
FFNOMTH,FF,NOMTH,3.3,125,BAL,"Output CM error",mV,7.900
FFNOMTH,FF,NOMTH,3.3,125,BAL,"Input-referred offset",uV,0.001
FFNOMTH,FF,NOMTH,3.3,125,BAL,"S1 gain",V/V,60.021
FFNOMTH,FF,NOMTH,3.3,125,BAL,"S1 gain dB",dB,35.566
FFNOMTH,FF,NOMTH,3.3,125,BAL,"S1 gain error",%,0.035
FFNOMTH,FF,NOMTH,3.3,125,BAL,"S1 -3 dB bandwidth",kHz,241.327
FFNOMTH,FF,NOMTH,3.3,125,BAL,"S2 gain",V/V,4.001
FFNOMTH,FF,NOMTH,3.3,125,BAL,"S2 gain dB",dB,12.043
FFNOMTH,FF,NOMTH,3.3,125,BAL,"S2 gain error",%,0.020
FFNOMTH,FF,NOMTH,3.3,125,BAL,"S2 -3 dB bandwidth",MHz,2.467
FFNOMTH,FF,NOMTH,3.3,125,BAL,"INA gain",V/V,240.130
FFNOMTH,FF,NOMTH,3.3,125,BAL,"INA gain dB",dB,47.609
FFNOMTH,FF,NOMTH,3.3,125,BAL,"INA gain error",%,0.054
FFNOMTH,FF,NOMTH,3.3,125,BAL,"Gain flatness 0.05-150 Hz",dB,1.685e-06
FFNOMTH,FF,NOMTH,3.3,125,BAL,"INA -3 dB bandwidth",kHz,239.081
FFNOMTH,FF,NOMTH,3.3,125,BAL,"Input range low",mV,-11.950
FFNOMTH,FF,NOMTH,3.3,125,BAL,"Input range high",mV,11.950
FFNOMTH,FF,NOMTH,3.3,125,BAL,"Output range low",V,-2.868
FFNOMTH,FF,NOMTH,3.3,125,BAL,"Output range high",V,2.868
FFNOMTH,FF,NOMTH,3.3,125,BAL,"INA CMRR @ 60 Hz",dB,221.577
FFNOMTH,FF,NOMTH,3.3,125,BAL,"INA CMRR @ 150 Hz",dB,221.627
FFNOMTH,FF,NOMTH,3.3,125,BAL,"INA PSRR+ @ 60 Hz",dB,206.008
FFNOMTH,FF,NOMTH,3.3,125,BAL,"INA PSRR+ @ 150 Hz",dB,206.006
FFNOMTH,FF,NOMTH,3.3,125,BAL,"INA PSRR- @ 60 Hz",dB,221.906
FFNOMTH,FF,NOMTH,3.3,125,BAL,"INA PSRR- @ 150 Hz",dB,221.838
FFNOMTH,FF,NOMTH,3.3,125,BAL,"Input-referred noise 0.05-150 Hz",uVrms,2.838
FFNOMTH,FF,NOMTH,3.3,125,BAL,"THD @ 60 Hz, 5 mVpp",%,4.814e-05
FFNOMTH,FF,NOMTH,3.3,125,BAL,"RLD gain",V/V,4.999
FFNOMTH,FF,NOMTH,3.3,125,BAL,"RLD -3 dB bandwidth",Hz,205.959
FFNOMTH,FF,NOMTH,3.3,125,BAL,"RLD phase margin",deg,62.131
FFNOMTH,FF,NOMTH,3.3,125,BAL,"Input CM suppression @ 60 Hz",dB,37.327
FFNOMTH,FF,NOMTH,3.3,125,BAL,"Input CM suppression @ 150 Hz",dB,28.145
FFVLTL,FF,VLTL,3,-40,BAL,"AVDD",V,3.000
FFVLTL,FF,VLTL,3,-40,BAL,"Temperature",C,-40.000
FFVLTL,FF,VLTL,3,-40,BAL,"S1 target gain",V/V,60.000
FFVLTL,FF,VLTL,3,-40,BAL,"S2 target gain",V/V,4.000
FFVLTL,FF,VLTL,3,-40,BAL,"INA target gain",V/V,240.000
FFVLTL,FF,VLTL,3,-40,BAL,"Total current",mA,3.236
FFVLTL,FF,VLTL,3,-40,BAL,"Total power",mW,9.707
FFVLTL,FF,VLTL,3,-40,BAL,"Output CM error",mV,-9.377
FFVLTL,FF,VLTL,3,-40,BAL,"Input-referred offset",uV,0.000
FFVLTL,FF,VLTL,3,-40,BAL,"S1 gain",V/V,59.979
FFVLTL,FF,VLTL,3,-40,BAL,"S1 gain dB",dB,35.560
FFVLTL,FF,VLTL,3,-40,BAL,"S1 gain error",%,-0.035
FFVLTL,FF,VLTL,3,-40,BAL,"S1 -3 dB bandwidth",kHz,285.892
FFVLTL,FF,VLTL,3,-40,BAL,"S2 gain",V/V,3.999
FFVLTL,FF,VLTL,3,-40,BAL,"S2 gain dB",dB,12.040
FFVLTL,FF,VLTL,3,-40,BAL,"S2 gain error",%,-0.015
FFVLTL,FF,VLTL,3,-40,BAL,"S2 -3 dB bandwidth",MHz,2.878
FFVLTL,FF,VLTL,3,-40,BAL,"INA gain",V/V,239.880
FFVLTL,FF,VLTL,3,-40,BAL,"INA gain dB",dB,47.600
FFVLTL,FF,VLTL,3,-40,BAL,"INA gain error",%,-0.050
FFVLTL,FF,VLTL,3,-40,BAL,"Gain flatness 0.05-150 Hz",dB,1.204e-06
FFVLTL,FF,VLTL,3,-40,BAL,"INA -3 dB bandwidth",kHz,283.067
FFVLTL,FF,VLTL,3,-40,BAL,"Input range low",mV,-11.450
FFVLTL,FF,VLTL,3,-40,BAL,"Input range high",mV,11.450
FFVLTL,FF,VLTL,3,-40,BAL,"Output range low",V,-2.746
FFVLTL,FF,VLTL,3,-40,BAL,"Output range high",V,2.746
FFVLTL,FF,VLTL,3,-40,BAL,"INA CMRR @ 60 Hz",dB,239.623
FFVLTL,FF,VLTL,3,-40,BAL,"INA CMRR @ 150 Hz",dB,239.607
FFVLTL,FF,VLTL,3,-40,BAL,"INA PSRR+ @ 60 Hz",dB,200.262
FFVLTL,FF,VLTL,3,-40,BAL,"INA PSRR+ @ 150 Hz",dB,200.262
FFVLTL,FF,VLTL,3,-40,BAL,"INA PSRR- @ 60 Hz",dB,230.789
FFVLTL,FF,VLTL,3,-40,BAL,"INA PSRR- @ 150 Hz",dB,230.791
FFVLTL,FF,VLTL,3,-40,BAL,"Input-referred noise 0.05-150 Hz",uVrms,2.422
FFVLTL,FF,VLTL,3,-40,BAL,"THD @ 60 Hz, 5 mVpp",%,2.902e-05
FFVLTL,FF,VLTL,3,-40,BAL,"RLD gain",V/V,4.999
FFVLTL,FF,VLTL,3,-40,BAL,"RLD -3 dB bandwidth",Hz,163.970
FFVLTL,FF,VLTL,3,-40,BAL,"RLD phase margin",deg,65.786
FFVLTL,FF,VLTL,3,-40,BAL,"Input CM suppression @ 60 Hz",dB,37.129
FFVLTL,FF,VLTL,3,-40,BAL,"Input CM suppression @ 150 Hz",dB,27.317
FFVLTH,FF,VLTH,3,125,BAL,"AVDD",V,3.000
FFVLTH,FF,VLTH,3,125,BAL,"Temperature",C,125.000
FFVLTH,FF,VLTH,3,125,BAL,"S1 target gain",V/V,60.000
FFVLTH,FF,VLTH,3,125,BAL,"S2 target gain",V/V,4.000
FFVLTH,FF,VLTH,3,125,BAL,"INA target gain",V/V,240.000
FFVLTH,FF,VLTH,3,125,BAL,"Total current",mA,4.664
FFVLTH,FF,VLTH,3,125,BAL,"Total power",mW,13.993
FFVLTH,FF,VLTH,3,125,BAL,"Output CM error",mV,7.870
FFVLTH,FF,VLTH,3,125,BAL,"Input-referred offset",uV,0.000
FFVLTH,FF,VLTH,3,125,BAL,"S1 gain",V/V,60.012
FFVLTH,FF,VLTH,3,125,BAL,"S1 gain dB",dB,35.565
FFVLTH,FF,VLTH,3,125,BAL,"S1 gain error",%,0.019
FFVLTH,FF,VLTH,3,125,BAL,"S1 -3 dB bandwidth",kHz,237.964
FFVLTH,FF,VLTH,3,125,BAL,"S2 gain",V/V,4.001
FFVLTH,FF,VLTH,3,125,BAL,"S2 gain dB",dB,12.043
FFVLTH,FF,VLTH,3,125,BAL,"S2 gain error",%,0.018
FFVLTH,FF,VLTH,3,125,BAL,"S2 -3 dB bandwidth",MHz,2.435
FFVLTH,FF,VLTH,3,125,BAL,"INA gain",V/V,240.089
FFVLTH,FF,VLTH,3,125,BAL,"INA gain dB",dB,47.607
FFVLTH,FF,VLTH,3,125,BAL,"INA gain error",%,0.037
FFVLTH,FF,VLTH,3,125,BAL,"Gain flatness 0.05-150 Hz",dB,1.733e-06
FFVLTH,FF,VLTH,3,125,BAL,"INA -3 dB bandwidth",kHz,235.720
FFVLTH,FF,VLTH,3,125,BAL,"Input range low",mV,-10.750
FFVLTH,FF,VLTH,3,125,BAL,"Input range high",mV,10.750
FFVLTH,FF,VLTH,3,125,BAL,"Output range low",V,-2.580
FFVLTH,FF,VLTH,3,125,BAL,"Output range high",V,2.580
FFVLTH,FF,VLTH,3,125,BAL,"INA CMRR @ 60 Hz",dB,221.650
FFVLTH,FF,VLTH,3,125,BAL,"INA CMRR @ 150 Hz",dB,221.703
FFVLTH,FF,VLTH,3,125,BAL,"INA PSRR+ @ 60 Hz",dB,192.267
