Corner,Process,Environment,AVDD_V,Temperature_C,Electrode,Parameter,Unit,Value
FFVLNOM,FF,VLNOM,3,27,BAL,S2 gain error,%,-0.035
FFVLNOM,FF,VLNOM,3,27,BAL,S2 -3 dB bandwidth,MHz,3.246
FFVLNOM,FF,VLNOM,3,27,BAL,INA gain,V/V,239.619
FFVLNOM,FF,VLNOM,3,27,BAL,INA gain dB,dB,47.590
FFVLNOM,FF,VLNOM,3,27,BAL,INA gain error,%,-0.159
FFVLNOM,FF,VLNOM,3,27,BAL,Gain flatness 0.05-150 Hz,dB,9.701e-07
FFVLNOM,FF,VLNOM,3,27,BAL,INA -3 dB bandwidth,kHz,314.975
FFVLNOM,FF,VLNOM,3,27,BAL,RLD loop UGF,kHz,1.313
FFVLNOM,FF,VLNOM,3,27,BAL,RLD phase margin,deg,100.264
FFVLNOM,FF,VLNOM,3,27,BAL,Input CM suppression @ 60 Hz,dB,55.250
FFVLNOM,FF,VLNOM,3,27,BAL,Input CM suppression @ 150 Hz,dB,54.075
FFVLNOM,FF,VLNOM,3,27,BAL,RLD Swing Ratio,%,0.914
FFVLNOM,FF,VLNOM,3,27,BAL,RLD Peak Current,nA,3.089
FFVLNOM,FF,VLNOM,3,27,BAL,CM Interference Gain Change,%,3.142e-04
FFVLNOM,FF,VLNOM,3,27,BAL,Input-referred noise 0.05-150 Hz,uVrms,2.529
FFVHNOM,FF,VHNOM,3.6,27,BAL,AVDD,V,3.600
FFVHNOM,FF,VHNOM,3.6,27,BAL,Temperature,C,27.000
FFVHNOM,FF,VHNOM,3.6,27,BAL,S1 target gain,V/V,60.000
FFVHNOM,FF,VHNOM,3.6,27,BAL,S2 target gain,V/V,4.000
FFVHNOM,FF,VHNOM,3.6,27,BAL,INA target gain,V/V,240.000
FFVHNOM,FF,VHNOM,3.6,27,BAL,Total current,mA,5.236
FFVHNOM,FF,VHNOM,3.6,27,BAL,Total power,mW,18.849
FFVHNOM,FF,VHNOM,3.6,27,BAL,Output CM error,mV,-3.709
FFVHNOM,FF,VHNOM,3.6,27,BAL,RLD DC error,uV,16.169
FFVHNOM,FF,VHNOM,3.6,27,BAL,S1 gain,V/V,59.942
FFVHNOM,FF,VHNOM,3.6,27,BAL,S1 gain dB,dB,35.555
FFVHNOM,FF,VHNOM,3.6,27,BAL,S1 gain error,%,-0.096
FFVHNOM,FF,VHNOM,3.6,27,BAL,S1 -3 dB bandwidth,kHz,327.017
FFVHNOM,FF,VHNOM,3.6,27,BAL,S2 gain,V/V,3.999
FFVHNOM,FF,VHNOM,3.6,27,BAL,S2 gain dB,dB,12.038
FFVHNOM,FF,VHNOM,3.6,27,BAL,S2 gain error,%,-0.032
FFVHNOM,FF,VHNOM,3.6,27,BAL,S2 -3 dB bandwidth,MHz,3.340
FFVHNOM,FF,VHNOM,3.6,27,BAL,INA gain,V/V,239.694
FFVHNOM,FF,VHNOM,3.6,27,BAL,INA gain dB,dB,47.593
FFVHNOM,FF,VHNOM,3.6,27,BAL,INA gain error,%,-0.127
FFVHNOM,FF,VHNOM,3.6,27,BAL,Gain flatness 0.05-150 Hz,dB,9.168e-07
FFVHNOM,FF,VHNOM,3.6,27,BAL,INA -3 dB bandwidth,kHz,323.988
FFVHNOM,FF,VHNOM,3.6,27,BAL,RLD loop UGF,kHz,1.313
FFVHNOM,FF,VHNOM,3.6,27,BAL,RLD phase margin,deg,100.336
FFVHNOM,FF,VHNOM,3.6,27,BAL,Input CM suppression @ 60 Hz,dB,55.256
FFVHNOM,FF,VHNOM,3.6,27,BAL,Input CM suppression @ 150 Hz,dB,54.110
FFVHNOM,FF,VHNOM,3.6,27,BAL,RLD Swing Ratio,%,0.914
FFVHNOM,FF,VHNOM,3.6,27,BAL,RLD Peak Current,nA,3.081
FFVHNOM,FF,VHNOM,3.6,27,BAL,CM Interference Gain Change,%,4.229e-05
FFVHNOM,FF,VHNOM,3.6,27,BAL,Input-referred noise 0.05-150 Hz,uVrms,2.531
FFNOMTL,FF,NOMTL,3.3,-40,BAL,AVDD,V,3.300
FFNOMTL,FF,NOMTL,3.3,-40,BAL,Temperature,C,-40.000
FFNOMTL,FF,NOMTL,3.3,-40,BAL,S1 target gain,V/V,60.000
FFNOMTL,FF,NOMTL,3.3,-40,BAL,S2 target gain,V/V,4.000
FFNOMTL,FF,NOMTL,3.3,-40,BAL,INA target gain,V/V,240.000
FFNOMTL,FF,NOMTL,3.3,-40,BAL,Total current,mA,4.323
FFNOMTL,FF,NOMTL,3.3,-40,BAL,Total power,mW,14.266
FFNOMTL,FF,NOMTL,3.3,-40,BAL,Output CM error,mV,-22.813
FFNOMTL,FF,NOMTL,3.3,-40,BAL,RLD DC error,uV,15.834
FFNOMTL,FF,NOMTL,3.3,-40,BAL,S1 gain,V/V,59.908
FFNOMTL,FF,NOMTL,3.3,-40,BAL,S1 gain dB,dB,35.550
FFNOMTL,FF,NOMTL,3.3,-40,BAL,S1 gain error,%,-0.154
FFNOMTL,FF,NOMTL,3.3,-40,BAL,S1 -3 dB bandwidth,kHz,336.221
FFNOMTL,FF,NOMTL,3.3,-40,BAL,S2 gain,V/V,3.998
FFNOMTL,FF,NOMTL,3.3,-40,BAL,S2 gain dB,dB,12.037
FFNOMTL,FF,NOMTL,3.3,-40,BAL,S2 gain error,%,-0.053
FFNOMTL,FF,NOMTL,3.3,-40,BAL,S2 -3 dB bandwidth,MHz,3.400
FFNOMTL,FF,NOMTL,3.3,-40,BAL,INA gain,V/V,239.502
FFNOMTL,FF,NOMTL,3.3,-40,BAL,INA gain dB,dB,47.586
FFNOMTL,FF,NOMTL,3.3,-40,BAL,INA gain error,%,-0.207
FFNOMTL,FF,NOMTL,3.3,-40,BAL,Gain flatness 0.05-150 Hz,dB,8.691e-07
FFNOMTL,FF,NOMTL,3.3,-40,BAL,INA -3 dB bandwidth,kHz,333.023
FFNOMTL,FF,NOMTL,3.3,-40,BAL,RLD loop UGF,kHz,1.166
FFNOMTL,FF,NOMTL,3.3,-40,BAL,RLD phase margin,deg,100.446
FFNOMTL,FF,NOMTL,3.3,-40,BAL,Input CM suppression @ 60 Hz,dB,55.199
FFNOMTL,FF,NOMTL,3.3,-40,BAL,Input CM suppression @ 150 Hz,dB,53.828
FFNOMTL,FF,NOMTL,3.3,-40,BAL,RLD Swing Ratio,%,0.914
FFNOMTL,FF,NOMTL,3.3,-40,BAL,RLD Peak Current,nA,3.080
FFNOMTL,FF,NOMTL,3.3,-40,BAL,CM Interference Gain Change,%,2.098e-05
FFNOMTL,FF,NOMTL,3.3,-40,BAL,Input-referred noise 0.05-150 Hz,uVrms,2.406
FFNOMTH,FF,NOMTH,3.3,125,BAL,AVDD,V,3.300
FFNOMTH,FF,NOMTH,3.3,125,BAL,Temperature,C,125.000
FFNOMTH,FF,NOMTH,3.3,125,BAL,S1 target gain,V/V,60.000
FFNOMTH,FF,NOMTH,3.3,125,BAL,S2 target gain,V/V,4.000
FFNOMTH,FF,NOMTH,3.3,125,BAL,INA target gain,V/V,240.000
FFNOMTH,FF,NOMTH,3.3,125,BAL,Total current,mA,5.847
FFNOMTH,FF,NOMTH,3.3,125,BAL,Total power,mW,19.297
FFNOMTH,FF,NOMTH,3.3,125,BAL,Output CM error,mV,27.124
FFNOMTH,FF,NOMTH,3.3,125,BAL,RLD DC error,uV,13.281
FFNOMTH,FF,NOMTH,3.3,125,BAL,S1 gain,V/V,59.949
FFNOMTH,FF,NOMTH,3.3,125,BAL,S1 gain dB,dB,35.556
FFNOMTH,FF,NOMTH,3.3,125,BAL,S1 gain error,%,-0.084
FFNOMTH,FF,NOMTH,3.3,125,BAL,S1 -3 dB bandwidth,kHz,283.722
FFNOMTH,FF,NOMTH,3.3,125,BAL,S2 gain,V/V,3.999
FFNOMTH,FF,NOMTH,3.3,125,BAL,S2 gain dB,dB,12.040
FFNOMTH,FF,NOMTH,3.3,125,BAL,S2 gain error,%,-0.013
FFNOMTH,FF,NOMTH,3.3,125,BAL,S2 -3 dB bandwidth,MHz,2.929
FFNOMTH,FF,NOMTH,3.3,125,BAL,INA gain,V/V,239.767
FFNOMTH,FF,NOMTH,3.3,125,BAL,INA gain dB,dB,47.596
FFNOMTH,FF,NOMTH,3.3,125,BAL,INA gain error,%,-0.097
FFNOMTH,FF,NOMTH,3.3,125,BAL,Gain flatness 0.05-150 Hz,dB,1.218e-06
FFNOMTH,FF,NOMTH,3.3,125,BAL,INA -3 dB bandwidth,kHz,281.179
FFNOMTH,FF,NOMTH,3.3,125,BAL,RLD loop UGF,kHz,1.502
FFNOMTH,FF,NOMTH,3.3,125,BAL,RLD phase margin,deg,100.126
FFNOMTH,FF,NOMTH,3.3,125,BAL,Input CM suppression @ 60 Hz,dB,55.302
FFNOMTH,FF,NOMTH,3.3,125,BAL,Input CM suppression @ 150 Hz,dB,54.345
FFNOMTH,FF,NOMTH,3.3,125,BAL,RLD Swing Ratio,%,0.914
FFNOMTH,FF,NOMTH,3.3,125,BAL,RLD Peak Current,nA,3.091
FFNOMTH,FF,NOMTH,3.3,125,BAL,CM Interference Gain Change,%,1.945e-04
FFNOMTH,FF,NOMTH,3.3,125,BAL,Input-referred noise 0.05-150 Hz,uVrms,2.782
FFVLTL,FF,VLTL,3,-40,BAL,AVDD,V,3.000
FFVLTL,FF,VLTL,3,-40,BAL,Temperature,C,-40.000
FFVLTL,FF,VLTL,3,-40,BAL,S1 target gain,V/V,60.000
FFVLTL,FF,VLTL,3,-40,BAL,S2 target gain,V/V,4.000
FFVLTL,FF,VLTL,3,-40,BAL,INA target gain,V/V,240.000
FFVLTL,FF,VLTL,3,-40,BAL,Total current,mA,4.224
FFVLTL,FF,VLTL,3,-40,BAL,Total power,mW,12.672
FFVLTL,FF,VLTL,3,-40,BAL,Output CM error,mV,-22.809
FFVLTL,FF,VLTL,3,-40,BAL,RLD DC error,uV,14.085
FFVLTL,FF,VLTL,3,-40,BAL,S1 gain,V/V,59.900
